crc,rndinten,expinten
15466087X,.00075432478,1
154669911,.0090204924,0
154670357,.009936125,0
154722532,.0032490974,.14079422
154740431,.001944382,0
154787088,.0016215454,0
154822269,.0036412922,0
154865103,.00018386991,.1531508
154865250,.00067715812,0
154871204,.0020159839,1
154942391,.014285714,.98571426
15498150X,.0031612224,0
15498337X,.031337004,.067169666
154985121,.057895787,.50073022
154987477,.021299418,0
154989085,.021320743,.77160156
15499321X,.0036869531,0
154993455,.0041431137,0
154996381,.0021871128,.39053729
154999208,.010711949,.12134063
155005287,.00056600216,0
155007274,.0090632271,.04107897
155011425,.0051020407,0
155013033,.00070940022,0
155013682,.0024576064,0
155014415,.050824959,.000082495877
155018328,.0014905693,.37550879
155018862,.0089705251,0
155019566,.0013010867,0
155021543,.0020418728,.15060969
155022431,.059899803,1
155052227,.001188938,0
155057693,.00091911765,0
155113851,.0092024542,0
15514448X,.00028350815,0
155145554,.041170098,0
15516574X,.0001751927,1
155301270,.0028005864,0
155326064,.0031025915,0
155328641,.00036673024,0
155346241,.0015109213,.88158977
155352705,.0013775651,0
155500405,.00011992205,1
155500667,.011374239,0
155501424,.000046012268,.89754599
155508685,.013900027,0
155542779,.067510545,0
155581938,.0015021514,0
155582658,.0053998455,0
155582666,.0055922437,.081958689
155583781,.026183184,.088627607
155583837,.0095825586,0
155583941,.00033704078,.013269149
155584290,.0007835236,0
155584573,.010723203,.43027923
155595547,.014252708,0
155597200,.0050958158,0
155780582,.0071028662,.032338932
155780638,.0017773715,0
155907926,.0007094614,0
155943441,.00080714596,0
156024885,.0050516916,.58411652
156099350,.028766032,0
156111989,.015783936,0
156117344,.0010035627,0
156122290,.0032843894,0
156125950,.00026538776,.045788866
15618319X,.0029995001,1
156184045,.0078791855,1
156184432,.0044748425,0
156184475,.0065395096,1
156190031,.014599246,0
156202282,.012098726,0
156202709,.002688172,0
156204245,.033037975,0
156217070,.0042168368,0
156242364,.00021547081,0
156255050,.0082872929,0
156261020,.011700153,0
156275203,.0016428455,0
156281750,.011683079,0
156289357,.004274548,0
156301280,.0012554113,.0033766234
156337259,.00091048976,.027314693
156338788,.00091585575,0
156341143,.0099800397,.49900201
156370518,.02,.86956519
156377154,.0089180246,0
156377963,.010656112,0
156385509,.00075202103,.90439934
156392143,.00023828435,.0059571089
156392231,.0034076015,0
156424811,.02310024,1
156425371,.0025517126,1
156435289,.0090772696,1
156435297,.012089498,1
156471597,.00095846644,0
156473592,.0026139333,.026252983
156477454,.012594459,0
156486895,.011333684,1
156488444,.008635344,1
15648964X,.0014336917,0
15649262X,.010810811,1
156503771,.000014059161,.029221967
156505160,.001008799,.047077287
156521451,.00091844233,0
156551351,.0045633218,0
156580363,.0022096192,0
156596242,.0019331143,0
156641226,.022762951,0
156643758,.006111776,0
156750289,.0018947369,0
156962871,.00074701197,1
156983680,.000067764871,0
156993854,.00040321497,.019193033
157024027,.018786024,.20468938
157027412,.019875446,0
15706255X,.0038863977,1
157100843,.0001393608,0
157104502,.035573121,0
15711169X,.00084709871,0
157184848,.0046156934,0
157195248,.00022406453,0
157260695,.0020926339,0
157295521,.0058724834,0
157340038,.0028496273,0
157476998,.00099324598,1
157516486,.0011099253,.18017076
157609383,.0051225759,.96231246
157780172,.014354839,0
157785758,.002642008,1
15782098X,.0015936572,0
15782100X,.001337815,.1755715
157821405,.0017948765,.000044510751
157822766,.00023885374,0
157828391,.00088482525,0
157981054,.024452012,0
158063167,.0026448362,0
158105646,.00097079837,0
158142551,.0038868431,0
158142850,.0058054966,.96134865
158143319,.0038836026,.000031612555
158143386,.010735111,.032986067
158143431,.0031318744,0
158143618,.00021064257,.03643807
158143677,.0075037517,0
158143773,.0002429888,.10139515
158144848,.00037767561,0
158144936,.0039375275,.024417071
15814520X,.00077570922,.44304079
158146245,.001875,.1875
15814651X,.0032309375,0
158147299,.00030119746,0
15814731X,.054499671,.0098996237
158148822,.028028028,0
158150236,.0012942132,0
15815208X,.00025012507,0
158155731,.085000001,0
158164259,.0010289063,0
158164558,.0060811662,0
158164806,.00055499055,.0044198339
158166190,.00060211355,.0035094619
158166289,.00033384078,.04629704
158166297,.023807285,.53176159
158168137,.0084321201,0
158172283,.011511454,.13180615
158176743,.0004491354,0
158227678,.016992353,.69668651
15824833X,.0090632252,0
158259899,.0034654466,.27368778
158260187,.00080223806,0
158260283,.016625104,0
158260347,.016040487,0
158260355,.00096213981,.031774666
158260398,.0034810987,0
158260419,.010053666,.13170537
158260443,.0011327879,0
158260566,.000083469582,0
158260662,.0066694054,0
158260769,.002172905,.045326266
158260806,.0021141649,0
158261091,.0080364533,0
158261155,.0084493235,0
158261171,.022154648,.014769766
158261489,.0015099766,.0066510877
158261497,.0070743989,0
15826150X,.02091377,.18018018
158261681,.013598042,0
158261809,.0078858919,.028397828
158261876,.0005752985,.25396401
158262537,.0019588158,0
158262772,.005961406,.79795545
158263169,.0011295991,.65660191
158263759,.01733014,.018860184
158266212,.0016217716,0
158285501,.0080786031,0
158287144,.0015432099,0
158297916,.0089539932,0
158298417,.0017479671,0
158304717,.026047094,.012403377
158306640,.0051854709,0
158310658,.010467551,0
158320741,.03019958,0
158321154,.00066775177,0
158321621,.000072196599,0
158322165,.0002486016,0
15832251X,.020958085,0
158323678,.0029546611,0
158324208,.00017553098,.99684042
158324259,.0039393981,0
158324785,.063104235,0
158353033,.0017067601,.081993677
158358619,.00048983592,0
158358993,.026283296,0
158360348,.0022828879,0
158361316,.00042189006,.99855351
158365261,.033479694,0
158370116,.0028495628,0
158370618,.00045081307,.92580903
158370685,.00080117508,.27253306
158373579,.0070283441,.031182056
158381448,.00021770682,0
15838231X,.0023048529,.0099762287
158407353,.010319208,.013758943
158412363,.0015080888,0
158512436,.00088235294,0
158544673,.0015122873,0
158570601,.00093359058,0
158595200,.001017294,0
158607726,.00094680669,0
158614555,.0026315791,0
158623953,.00015534705,0
158634281,.0019614254,0
158660594,.0011402508,0
15866590X,.08130081,0
158744333,.013974288,0
158781556,.00054140022,.016975151
158781580,.0027375175,.31726506
158784079,.00098577095,0
158785282,.02172339,0
158789435,.014659317,0
15881344X,.00063462375,0
159066415,.003630521,.010603181
159146845,.0029638715,0
159185916,.014393667,1
159221104,.0031383098,0
159302465,.0001436787,.95376194
159303345,.00019662922,.78352529
159306634,.0037078797,0
159332760,.0010889292,0
159332808,.00035784577,0
159500541,.0081572961,0
159559869,.0105,0
15966604X,.001079365,0
159666058,.0085947383,0
159860053,.0015467587,.038825557
159860168,.000027491031,0
159860379,.0022458693,0
159861056,.0083263945,0
159868362,.0010715816,0
159872521,.00046975925,0
159880951,.0016540643,0
159881516,.00020577644,0
159950948,.0046477281,0
15995130X,.0001199928,0
159992937,.000059605412,0
160110292,.011921935,0
160160302,.00026638253,0
160231772,.019756546,.040451191
160236012,.00029966139,0
16023683X,.0010852714,.00748746
160237250,.00066688895,0
160280371,.0004089422,0
160363329,.0032037164,0
160363687,.0025316456,0
160685942,.014888338,0
160728455,.0021978023,0
160846347,.0047967364,0
160963703,.01617738,.00064233714
160964044,.00029876106,0
16100044x,.00029669399,0
161001346,.0034235916,0
161008484,.00014368436,.10677184
161024505,.0016107924,0
161057593,.00042998864,0
161080881,.00095562573,.0082266908
161090764,.0055999998,0
161090967,.00015128593,0
161107300,.00042607583,0
161123570,.00021493821,0
161129972,.0048469389,0
161200615,.0097162845,1
161247637,.0058139535,0
161361093,.00014561339,.10367674
161364091,.010294118,0
161440410,.0073056393,0
161447997,.0083010513,0
161535276,.0022730962,0
161812616,.0082216812,0
16185738x,.020233031,0
16193340X,.00018147024,0
162232744,.010403709,.56451428
162235611,.00029268293,0
162315734,.00094567618,0
162350839,.001473064,0
162391315,.0084608877,.043519728
162393185,.0067610061,0
162395234,.010381905,0
162470638,.001496558,0
162474612,.0041372972,0
162474700,.00066198187,0
162508130,.00026055236,0
162564335,.0011808118,0
162593814,.0043513048,0
162689496,.021320712,0
162963096,.0052586524,0
163003417,.014389153,0
163040031,.0017458232,.8309868
163041229,.00036809241,.049043294
163042870,.0021935746,0
163042985,.0006759066,0
163043048,.04463819,.00046309436
163044673,.024484364,.0084275892
163047065,.00080867665,.45905241
163047727,.0053517707,.10746025
163048076,.013529999,0
163049175,.0099710841,0
163050512,.024496777,.013741387
163050547,.031513259,0
163051849,.000092112838,0
163051857,.00096263428,0
163051873,.0082279108,0
163094646,.0027750027,0
16309489X,.0023083535,0
163098284,.00044646845,.043173499
16313146X,.062278949,0
163139963,.0057041449,0
163140075,.00012399256,.014755115
163140737,.0019051248,0
163142062,.016524855,.30631438
163142740,.00063378341,0
163143217,.0036682615,0
163143356,.013624704,0
163143540,.00079473056,0
163143946,.0094905924,0
163144172,.0046157395,.025694285
163145263,.0015451527,0
163146303,.0019054879,0
163146397,.0010676157,0
163148157,.0048844875,.11455217
163148616,.000013412017,0
163149379,.0024947377,0
163149715,.02344,.025955556
163149854,.0063842693,.81756949
16315061X,.0020398088,.12026932
163150900,.0025612975,0
163153677,.018528117,.017236684
163154362,.0067024888,.2033371
163155277,.0047100787,.0067796777
163156114,.0067057838,0
163156595,.022026915,.3726998
163156886,.013306983,0
163157053,.0054694302,0
16315723X,.0048096348,.10352258
163157299,.0045093168,.79621118
163191569,.0034822982,.90528148
163191817,.0079431105,.21506052
163196570,.034129143,0
163198357,.005145458,0
163198365,.011023251,0
163240287,.00035429583,.29450843
163241474,.034743201,0
163243875,.017317073,0
163244042,.011842106,0
163244819,.0092661232,0
163252149,.005923077,0
163254777,.0029532164,0
16327994X,.13285989,0
163289187,.026666667,0
163332085,.00037983825,0
163344721,.013450904,0
163407972,.001162926,0
163409273,.00036162007,0
163418225,.00079575594,0
16344022X,.003445108,0
163445805,.000067696499,0
163445848,.0014273273,.008104316
163446840,.00024620839,0
163446859,.0012284497,0
163456424,.0011052899,0
163462883,.011241008,0
163479861,.0070771407,0
163483158,.0057397042,0
163514153,.0017022726,0
163526779,.00015858193,0
163526883,.00034188034,0
163527536,.0015579343,.12715179
163527552,.00020128149,0
163528491,.00057954219,0
163528512,.0037192004,0
163528547,.0012131715,0
163528563,.00041631973,0
16353076X,.00040241447,0
163533573,.00021813819,0
163534568,.0074665742,.40415004
163535464,.00080971658,0
163536248,.00017934968,0
163536774,.00023911402,0
16356082X,.0012514899,.96740168
163561902,.015337014,.011306989
163565778,.0057670348,.0029905769
163567343,.0050623044,0
163567984,.00065802835,0
163568004,.010179565,0
163569146,.000036592504,.48135978
163570278,.010081477,.026320729
16357173X,.0030730404,.47533396
163571908,.0027658418,0
163572070,.011062919,.010504521
163572767,.0064391075,.018564442
163573102,.0074386192,.0052793762
163573284,.00013157894,0
163574463,.00079804921,0
163575984,.011281122,.06428533
16357720X,.017918032,0
163578771,.013088386,.04586507
163580986,.010522028,0
163587483,.00010981067,.33774102
163606920,.0089798318,0
163633689,.045945913,.12503327
16364111X,.028027499,0
163655968,.014752964,.047821358
163871812,.00059077796,.092988454
163900089,.012367492,0
163908195,.0018020008,.34876853
16391128X,.0003852504,.062190425
163912186,.00097672152,0
163922245,.00052688888,0
16398151X,.012640635,.054268695
163988682,.00054417411,0
164000955,.00022983871,.032782257
164073433,.0034057735,0
164075332,.0021595529,.023958333
164100104,.033527218,.043817956
16410018X,.00012737591,0
164100227,.00005989907,0
164100438,.0017676768,.41414142
164100534,.0040983604,.56434304
164100681,.0021206762,.041199669
164100710,.0034145878,.055487052
164100913,.0021486892,0
16410114X,.0013884853,0
164101553,.0026486698,.066291563
164102564,.00028754535,.0022627751
164102679,.000023659959,0
164103567,.0027879253,0
164104578,.00021655839,0
164105343,.00019821886,0
164105415,.0033146355,.0025213894
164109504,.0092749977,.64339173
164109846,.0031721499,0
164109985,.00050375087,0
164110214,.0049664481,0
164116026,.0016762436,.12380749
164120578,.00072997925,.011021256
164125467,.034834124,0
164126347,.00057441089,0
16413083X,.0012838367,.032966316
164131250,.00045358331,.3095139
164132472,.0082490761,.28376833
164162241,.00063772686,0
164162911,.018133361,0
164199861,.031446543,0
164215278,.00084602367,0
164230646,.0019646366,0
164246568,.0010234588,0
164262226,.014336283,0
164268038,.001572327,.7389937
164269487,.00025021954,0
164277022,.0057353545,0
164278164,.00097762328,0
164282876,.0021381881,0
164283123,.0090036904,0
164286711,.00024869436,0
164288928,.0046752212,0
164322591,.00067340629,0
164323770,.00095367676,0
164323842,.0025428038,0
164325151,.00071093417,0
164335325,.0081680054,0
164363051,.00097895251,0
164404992,.0028571428,.76767349
164405039,.0078905839,0
164405063,.0013981358,.06870839
164408432,.0016525511,0
164409822,.0017793594,0
16441703X,.002739388,0
164419000,.030053711,0
164420394,.00057781202,0
164422357,.00060040224,0
164423069,.0011655012,0
164423667,.0038314175,0
164424731,.00025188917,0
164425136,.00017497812,0
164428791,.0033586707,.037687819
164429399,.0085034017,.76643991
164440416,.00075494486,0
164442622,.0015648636,0
164445524,.0010160881,0
164446789,.000082712984,0
164449541,.000532198,0
164454121,.0017943744,0
164520061,.0079113925,0
164560397,.00052026432,0
164562309,.00073309697,.048726022
164600491,.00045228403,0
164642093,.00015822785,0
164651512,.00032583904,0
164720901,.0018555253,0
16472518x,.000090097194,0
164870483,.081873469,0
164880008,.000057824927,0
164881393,.0016013206,0
164881852,.049875312,0
16496114x,.0065775402,0
164962652,.00011238733,0
164963110,.00028124914,.29634511
164963233,.00086872483,0
164963620,.0049522109,0
164966290,.00020039779,0
164966602,.017390534,0
164967971,.0017867531,0
165001298,.01285662,.0003818798
165003525,.0016976999,0
16500371X,.000022831051,.038310502
165003728,.0017335028,0
165003824,.028345671,.043031383
165005280,.00055586436,0
165005301,.00022406453,0
165005643,.022502961,.046472281
165006072,.031667087,.21568875
165006195,.0050398498,.01933896
16500945X,.00019307256,.90643704
165011023,.000091008376,.20422278
165011277,.00032134366,0
165011963,.023774145,0
165012210,.0045320177,.39667651
165031331,.0011538018,.98047769
16504348X,.00064851769,0
165049072,.0024438708,.10109333
165074323,.023076924,0
165084978,.008223366,0
165086017,.026040878,.21953066
165092150,.0048805694,0
16510561X,.0014638288,.57126409
165108095,.039424405,0
165115025,.001852538,0
165142103,.0079522859,0
165176274,.030180108,0
165180476,.0023796305,0
165183802,.0023723987,0
165183861,.0011225864,0
16518387X,.00046234223,0
165183909,.0010708788,0
165183925,.0021731257,0
165185007,.001396323,0
165185963,.00025437525,0
165186026,.00026571687,0
16518619X,.00052416051,0
165186894,.0038571523,.087739132
165189999,.0018699187,0
16519152X,.00036745792,0
165193795,.000063972708,0
165201599,.0010718113,0
165206381,.0060502994,0
165208600,.0016923696,0
165217339,.005147059,0
165217363,.0034847956,.0047726547
165218809,.000406693,0
165220298,.00023923445,0
165223325,.00074361463,0
165226294,.00021276595,0
165226307,.00050813006,0
165226315,.0032407406,0
165226681,.00085470086,0
16522706X,.0047348486,.14204545
165229217,.000055410033,.12562966
165233320,.00023584906,0
165235326,.0034482758,0
165238260,.000094339623,.57479787
165240379,.00076675636,.28472397
165242913,.0024590164,0
165245698,.0011235955,0
165246447,.00038610038,1
165247554,.0035294117,0
165249023,.00014409222,.023162825
165251975,.0085932724,0
165261292,.012303149,0
165266202,.0034821746,.0023688262
165266608,.013564765,0
165266739,.000041949508,.22995958
165267539,.00011000024,.0036666747
165297164,.00035037097,.5385614
165305881,.014288904,0
165306227,.0058453893,0
165309209,.0064443029,1
16531223X,.00014305845,.2117265
16542002X,.0037390362,.62172836
165420564,.000030362606,.81731582
165420679,.0015168916,0
165420775,.00026753053,.024510061
165420783,.001509501,0
165421006,.00055756076,.17106579
165431458,.035626963,0
165440223,.0011440276,.062700093
165446561,.0036754392,0
165449121,.00018670263,.023109635
165449383,.0090466253,0
165449711,.00053191488,0
165524056,.024435289,0
165528911,.0033695246,.31823286
165530018,.0053158626,.61889571
165539055,.004340278,0
165561818,.015475313,0
165602990,.01035423,.011518858
165606449,.0038702928,0
165641711,.0036258157,0
165641746,.0085657369,0
165641797,.0016446193,0
165645894,.042277105,0
165682871,.0019815059,0
165694098,.015151516,0
165696085,.0036808511,.5331915
165718774,.0013677601,0
165720954,.00074074074,0
165720962,.00072579476,0
165721033,.014447705,.098129787
165721236,.0010909091,0
16572156X,.0021645022,0
165721631,.0020000001,0
165740170,.0096342722,0
165741325,.0049140048,0
165742547,.011235955,0
165742563,.0022368238,0
165743531,.0070703104,0
16575154X,.000077361954,0
16575883X,.0087847728,.16105418
165760606,.00052185258,0
16576165X,.0010074552,0
165768536,.00037119526,0
165797185,.0012836971,0
165800516,.006153089,0
165841035,.0031090488,0
165842222,.027381308,.94014132
165842847,.044500791,.17077655
165845626,.001041922,.16885266
165851399,.012198931,0
165880421,.00075319555,.88458383
165881395,.00085469038,0
165881758,.000085204279,0
165884289,.00027059321,.28991479
165888538,.00070816517,.9781177
165920227,.00388118,.51047599
165920550,.021115191,.0049607009
165920673,.00025516714,0
165920710,.0058033494,0
165920737,.0020005144,.0257209
165920753,.00080038421,0
165920809,.047224972,.013920123
165921502,.0024921498,0
165921668,.0013164823,.12954186
165923364,.00047970834,0
165923719,.010226979,0
165933730,.027719665,0
165934581,.0029930163,0
165936413,.0060950769,.1420956
165938793,.0057773814,.10314232
165941538,.0086925998,0
165942987,.00051123643,.41705593
165948895,.01038961,0
165962881,.011967715,0
166000801,.0083067091,0
16601658X,.0010587999,.39238578
166049752,.009030195,0
16608358X,.0090509122,.057745125
166084099,.00095196354,0
166085980,.0010639807,0
16609131X,.0047598751,0
166116599,.0015111284,0
166121224,.00019106759,.060616191
166148718,.0012811387,.9822064
16615398X,.0030025737,0
166160282,.0013276596,0
166162050,.050432276,0
166201283,.013765718,0
166236769,.0012549874,0
166283370,.0063998043,0
166284912,.00094736845,0
166326385,.0013639773,0
166326393,.000018397523,.13709308
166327804,.0003900156,0
166361076,.0021158752,0
166399154,.0050788848,0
166400848,.0010070696,.039054159
16640147X,.010143825,.042857662
166401904,.010022545,0
166401947,.0052368832,0
166404558,.0045248871,0
166405374,.00089666154,0
166412785,.00015576485,0
166413489,.02545432,0
166469060,.0033852474,0
166469255,.0025668771,0
16647904X,.00060778606,0
166479912,.0075630252,0
166487314,.0075195879,0
166523792,.00066058926,0
166560016,.00010793807,0
166560841,.0051640882,.15609141
166563751,.0011182766,.47204599
166579198,.0010243102,0
166602116,.00036728388,.58790749
166603768,.0004580224,.37921247
166604322,.014204754,0
166612568,.00039863441,0
166680165,.0014454349,.59841001
16668043X,.0014181524,.51890868
166681053,.00098833756,.50299793
166681934,.0047106408,.048699774
166682582,.0047804601,.38432491
16668430X,.00077861408,.88009346
16669978X,.0042605549,.22212899
166702408,.0020316027,0
166705596,.000069122834,0
166706388,.015970312,.075772807
166709570,.021141225,.19150037
166709677,.00085714285,0
166730185,.00041332276,0
166732009,.0010186813,0
166732543,.0059530423,0
166732551,.00014762327,0
16674697X,.0069060773,.3577348
166770574,.025930535,.75153428
166772457,.00079023093,0
166779042,.0012680969,0
166779093,.0011481848,0
16677919x,.00028481914,.72970665
166779202,.00056891452,.5787757
166780561,.0011074747,.41633332
166810695,.0015099738,0
166810820,.015094576,.51697356
166815197,.00017208741,0
166815242,.000054641965,0
166815904,.00049580925,0
166824640,.00041916419,0
166826048,.002094886,.18048058
166832835,.00019778482,0
166850689,.00063331221,0
166852473,.0006845966,.026079869
166855359,.000050729232,.25614035
166857194,.0013831259,0
166857661,.00018426386,.14741109
166858584,.0029662589,0
16686065X,.000011699327,.11114361
166863340,.00096551725,0
166864474,.000011353315,0
166879297,.004362497,.024102192
166884424,.00065543072,0
166885494,.00042653017,0
166926751,.0072920714,0
166927930,.0013744524,0
166931040,.000047960097,.9391706
166931665,.0007046223,0
16693265X,.0044878754,0
166932721,.0053304904,0
166935041,.0088452883,0
166994404,.035749353,0
167032303,.0024109166,0
167035248,.00053956057,0
167071441,.0034999028,0
167113330,.0042689433,0
167192091,.000062746411,.73197347
167202050,.04299226,0
167270547,.028070224,.13174368
167270627,.0010181876,0
167276498,.018272426,0
167276869,.00028176952,0
167279170,.00033114932,.054466672
167281369,.0051617189,.33053917
167281406,.000042918455,0
167282716,.00037663669,.073632471
167283639,.00073670759,0
167283890,.011105746,0
16728392X,.000014942099,0
167284316,.0069449577,0
167285474,.00010724628,0
167304970,.00091659027,0
167304997,.00015957447,0
167313017,.0078685414,0
167313412,.0019736842,0
167313586,.028174849,0
167316322,.0030303029,.63448274
167326029,.00071928074,.9024176
167370169,.009538305,.45915779
167370484,.0090721259,0
167371022,.01975541,0
167372623,.0056990883,0
167411274,.00068428705,0
167490638,.00067462726,0
167531073,.00096163095,.96966052
167532869,.0098110065,0
167534741,.0032564451,0
167535111,.052362353,1
167538363,.011084027,0
167570216,.030440414,0
16757054X,.0011863637,0
167571227,.0032005161,.2699846
16757265X,.017204784,0
167613116,.014295258,0
167613554,.0005777675,0
16764844X,.00062184874,0
167651606,.00010915862,0
167691827,.001861664,0
167693339,.00097191177,.93011957
167696716,.012711864,0
167696994,.0039715595,0
167738613,.0052683339,0
167770517,.00048881542,.82193154
167772248,.032171581,0
16777549X,.0077120825,0
167775932,.0065432182,0
167776601,.006083976,0
167777102,.0012947777,0
167815834,.0021498264,0
167816888,.01552072,0
167851018,.0099686701,.74195385
167851552,.0016696214,0
16785186X,.00057538779,0
167851958,.00093370682,0
167858412,.001637356,0
167891204,.0023731587,0
167892717,.000042235082,0
167950323,.017349897,.095113873
167950331,.0010525174,0
167950374,.000090035341,0
167951422,.0012066365,0
167960273,.0017637461,0
167964178,.0021632395,0
168015871,.019355275,0
168015898,.00081284292,0
168091268,.0058473474,0
168130028,.017919227,.035809916
168130861,.00010845987,0
168135291,.015051174,0
168170716,.0074542211,0
168175621,.0035486161,1
168210327,.0043746717,.0034872384
168211450,.0017938683,0
168212752,.00441295,.00206591
168257424,.00020171955,.051375728
168257643,.025557075,.55940092
168259470,.010123457,0
168260316,.00018912529,0
168260420,.0048314966,.15618512
168272579,.012689054,.59907717
168293476,.00011157477,0
168300197,.0023052581,0
16830231X,.0001009897,0
168352982,.00053850294,0
168359914,.0051019508,.25456977
168383885,.0025294044,.96251422
168414362,.001614987,.7278747
168450654,.0009906271,.42842448
168452721,.0021715527,0
168453679,.000055772449,0
168491405,.0017719307,0
168499706,.0021067644,0
168527172,.00053782301,0
168535375,.0086780442,0
168535455,.06012024,0
168541476,.0010890675,0
168571886,.0013177249,0
168574825,.015123824,0
168576134,.0025065169,.12281933
168577567,.00025028209,0
168611825,.00044114058,0
168611868,.0055388231,0
168612182,.0048808837,0
168617872,.0064192526,0
168622161,.00049073732,1
168652985,.00094517961,0
168661849,.0017247562,.027323579
168701687,.0016652789,0
168731958,.0080136526,.54554671
168772311,.0061348812,0
168773162,.0024823316,.013630921
168774624,.012767821,.29733214
168780952,.0003615329,.18167028
16880618X,.0097750193,0
168813363,.0054861293,.0026139221
168820176,.00065766834,0
168846165,.001762378,.33553541
168846288,.00018301611,1
168846325,.0087719299,0
168846552,.000083930172,.85356981
168850180,.0005389718,0
168851554,.00015120067,0
168867847,.012493753,0
168868225,.00029097096,.033819776
168869455,.00028296947,.036531359
168894749,.004255319,0
168958562,.043505576,0
168970190,.0031298904,0
168971142,.023294015,0
168997641,.0075352206,0
169036164,.0027230047,0
16907083X,.0042207045,0
169076393,.0037766662,.22217685
16915112X,.0025470543,0
169152122,.0023094688,.098460354
169154013,.012953368,0
169197419,.0034865702,0
169270022,.012970439,0
169275691,.045699462,0
169350655,.0033806625,0
169351412,.0067597153,0
169351631,.00044510385,0
16935244X,.00095016393,0
169353151,.0033799771,0
169355595,.0033593751,0
169357910,.00038882194,.0081175109
169367131,.00016270338,0
169370285,.0004094911,.059194211
169376820,.0026565995,0
169378156,.0059515308,0
16940975X,.0038516405,0
169412721,.00022048286,0
169418947,.045362905,0
169419771,.0010291811,.085145906
169421580,.00051171408,0
169430559,.000097267752,0
169439377,.015681144,.02350848
169440263,.00044085423,.33582103
169470083,.0017652251,0
169470796,.0012043576,0
169471596,.0021305927,0
169524686,.0079261214,0
169528193,.0075393431,0
169529348,.0012080537,0
169529575,.013898305,0
169530170,.0013177557,0
16953055X,.00083530933,.096292399
169531253,.021582281,0
16953151X,.049527597,0
169532387,.00018206961,.92057431
169532483,.00046907982,0
169533590,.0065838513,.055290155
169541574,.00056809577,.0042436752
169542235,.00035921222,1
169542892,.0017290878,0
169544070,.0034919162,.00011837004
169546877,.040658277,0
169583838,.0039579687,0
169590907,.00090810028,0
169592507,.00021722603,0
16959422X,.0011286682,0
169598212,.011220196,0
169605419,.0021202313,0
169625508,.0091632633,.077311762
169653285,.020888213,0
169657024,.006138484,0
169710331,.0026542449,.80547041
169712118,.0049358662,0
169712687,.00097712071,0
169714033,.0045766588,0
169714447,.00056721497,0
169718288,.00019572025,.021366127
169723175,.0017076503,0
169723343,.00012094824,0
169724960,.00074197666,0
169725306,.000049081475,0
169760961,.0010319309,0
169770254,.024524707,.022694185
169771409,.0053326809,0
169771564,.0045251022,0
169771708,.0055762082,0
169787929,.0016244717,.62820095
169789000,.0045660366,.078344651
169801487,.012142311,.21278764
169803263,.01088019,0
169837412,.0025692931,.27159244
169849560,.00022914232,0
169891902,.00067041564,0
16989437X,.00071890728,0
169895567,.0019629225,0
169896877,.00050271244,.0094116516
169898741,.00077433628,0
169913980,.0011508393,0
169923054,.0007134247,.050899163
16995423X,.00010475353,.083420843
169954897,.0070910179,.056992944
169958054,.0098479846,.073443897
169958441,.0077844248,.052988876
169973588,.05915764,0
169973895,.00032887937,.0033013225
169973967,.01078758,.057759427
169976981,.00078885426,.037691128
169983567,.00011354604,0
169989205,.00022032547,0
169995680,.00090857467,0
169998232,.01890634,0
169998646,.00073936506,0
16999870X,.0020753769,.033668343
170000388,.02064345,0
170001401,.035107568,0
170001444,.0030111352,0
170002340,.000041139239,.0095981015
170003407,.0030375859,.00016690032
170007109,.0025200311,0
170010332,.0074902922,0
170010471,.0067927632,.03507074
170010607,.012555838,0
170010922,.00022144076,0
170012338,.0004422307,0
170017059,.01167618,.39560631
170032056,.0014084794,0
170032136,.00079071202,0
170032232,5.0597046e-06,.43864349
170032267,.0020323826,.037599079
170032371,.0015401721,0
170033534,.0035175008,0
170033622,.00048646019,0
170033681,.0120484,0
170033809,.00038962052,0
170034174,.0010720928,0
170034908,.0029793831,.00073995191
170038095,.00013377368,0
170039522,.0022739747,0
170040232,.027064431,.11717669
170048111,.004118192,0
170048912,.0024096386,0
170049691,.00010263779,0
170052487,.017045455,0
170070052,.0055881226,0
170105809,.018577406,0
170105972,.0057626823,0
170111299,.00050219713,0
17015132X,.00012518778,0
17015810X,.0077099423,0
170164489,.0060263346,0
17019264X,.0010747272,0
170245334,.0018758778,0
170275453,.13947639,0
170311004,.0024725953,0
170352412,.01315018,0
170353052,.0033947623,0
170353394,.00083669653,0
170353482,.00014442518,0
170353597,.0014137364,0
170353773,.0024551926,0
170354696,.01950404,0
170355517,.020037808,0
170355525,.015779436,0
170355533,.0088388212,0
170355840,.00047379546,0
17035950X,.003555682,0
17036187X,.017301256,0
170366187,.0032467532,0
170369062,.0014821402,0
170371074,.0083798887,0
170371680,.0030625525,0
170373790,.00072440144,0
170389389,.0042205965,0
170389768,.0035114232,0
17039126X,.0091547798,0
170392043,.000057025547,0
17043061X,.00028216705,.041901805
170436579,.000070748516,0
17044216X,.0010424268,0
170446195,.00042370887,0
170449513,.0031746032,0
17045083X,.00048096577,0
170472094,.012110936,0
170473628,.0021345629,0
170473871,.0029848965,0
170474057,.00010618454,0
170474495,.007891125,0
170475439,.0019530029,0
170476941,.007541162,0
170476976,.0012586259,0
170477207,.0059829485,0
170478613,.0074278805,0
170479974,.0010240655,0
170479982,.002375673,0
17048372X,.00020350021,0
170483842,.00066988211,0
170484087,.0037673712,0
170487210,.002357712,0
